0.642716,0.640858,0.638974,0.64339,0.641522,0.639647,0.643926,0.642078,0.640186,0.392448,0.390355,0.388167,0.377894,0.375232,0.372451,0.36551,0.362342,0.359009,0.332799,0.336644,0.342532,0.33472,0.34086,0.347203,0.337845,0.344353,0.351105,0.573892,0.572514,0.57113,0.57458,0.573152,0.571765,0.575143,0.573694,0.572254,0.255177,0.249833,0.244756,0.250347,0.24517,0.240242,0.246641,0.241556,0.236746,0.320812,0.307375,0.306001,0.319412,0.306035,0.305482,0.318332,0.305028,0.305101,0.430521,0.430929,0.431336,0.421369,0.421642,0.421925,0.415962,0.415589,0.415183,0.330912,0.335749,0.3407,0.33406,0.339209,0.344481,0.336611,0.342027,0.347571,0.05745
0.581748,0.579433,0.577105,0.5827,0.580404,0.578063,0.583468,0.581172,0.578845,0.407319,0.411116,0.415085,0.395204,0.398915,0.402832,0.384891,0.388528,0.392364,0.299395,0.29881,0.300241,0.300651,0.302577,0.304558,0.303306,0.305697,0.30816,0.661241,0.660659,0.660094,0.661951,0.661402,0.660856,0.662531,0.661984,0.661434,0.259998,0.256105,0.252412,0.255299,0.251581,0.248028,0.251688,0.248062,0.244627,0.295569,0.280474,0.277964,0.293992,0.278993,0.277369,0.292754,0.277869,0.276935,0.424287,0.427372,0.430574,0.415758,0.418855,0.422077,0.410894,0.413458,0.416118,0.271529,0.274667,0.277865,0.273712,0.277317,0.280993,0.275483,0.279467,0.283556,0.066366
0.626606,0.626235,0.625871,0.62745,0.627101,0.626762,0.628135,0.627806,0.627484,0.447574,0.448922,0.450325,0.438389,0.439309,0.440276,0.430568,0.431124,0.431696,0.42704,0.434069,0.442959,0.429287,0.438626,0.448233,0.43245,0.442373,0.452637,0.575387,0.577553,0.579702,0.577737,0.579862,0.581987,0.579605,0.581714,0.583789,0.270577,0.268771,0.267053,0.266169,0.264542,0.262998,0.262782,0.261277,0.259864,0.357477,0.34842,0.350611,0.355819,0.346886,0.349905,0.354525,0.345704,0.349368,0.484031,0.485569,0.487181,0.478932,0.480322,0.481785,0.476675,0.477472,0.478287,0.447896,0.456935,0.466167,0.45187,0.461531,0.471426,0.455103,0.465281,0.475726,0.014527
0.686376,0.687415,0.688477,0.687099,0.688167,0.68924,0.687692,0.688781,0.689876,0.382613,0.375119,0.367272,0.368827,0.36096,0.352691,0.357109,0.348884,0.340223,0.358752,0.355468,0.35397,0.350247,0.348994,0.347697,0.344706,0.343608,0.342493,0.894959,0.899408,0.903799,0.894948,0.899468,0.903946,0.894948,0.899532,0.904046,0.241306,0.234286,0.227591,0.236597,0.229741,0.223212,0.232981,0.226205,0.219801,0.33315,0.319652,0.318044,0.330901,0.317516,0.316752,0.329152,0.315876,0.315774,0.384409,0.377345,0.369995,0.374123,0.366869,0.359308,0.367959,0.359981,0.351635,0.343305,0.343058,0.342786,0.338115,0.338136,0.338157,0.333907,0.334137,0.334374,0.020558
0.590393,0.591596,0.592822,0.591459,0.59268,0.59391,0.592342,0.593563,0.594789,0.294115,0.284175,0.273729,0.285032,0.274861,0.264169,0.277316,0.26695,0.256017,0.531434,0.533311,0.53662,0.522756,0.526734,0.530811,0.516669,0.521254,0.525996,0.688677,0.687102,0.685542,0.685191,0.683531,0.681903,0.682418,0.680715,0.679021,0.240946,0.234444,0.228226,0.236491,0.230152,0.2241,0.233067,0.226827,0.220901,0.367401,0.354665,0.353174,0.36514,0.352507,0.351845,0.363383,0.350853,0.350836,0.356331,0.349489,0.342387,0.351712,0.345023,0.338065,0.350312,0.343187,0.335749,0.572221,0.57044,0.568623,0.567668,0.566415,0.565132,0.563962,0.563121,0.562272,0.177413
0.788417,0.789603,0.790798,0.788133,0.789339,0.79053,0.787912,0.789122,0.790325,0.217567,0.206931,0.195755,0.206985,0.195682,0.183817,0.197986,0.186118,0.173605,0.412537,0.416906,0.423119,0.403229,0.409576,0.41613,0.396881,0.403479,0.410321,0.442433,0.437122,0.431868,0.441295,0.435821,0.430422,0.440391,0.434806,0.429282,0.219484,0.212343,0.205534,0.214909,0.207917,0.201259,0.211397,0.204499,0.197948,0.34369,0.331648,0.331216,0.341418,0.329479,0.3299,0.339655,0.327823,0.328894,0.212303,0.206799,0.201086,0.204362,0.198678,0.192764,0.200763,0.194221,0.187376,0.410673,0.416028,0.421479,0.404777,0.410457,0.416275,0.399982,0.405926,0.412027,0.012885
0.68839,0.688165,0.687968,0.689059,0.68883,0.688609,0.689616,0.689373,0.689123,0.387728,0.382777,0.377579,0.371628,0.366237,0.360571,0.357935,0.352126,0.346026,0.422018,0.422058,0.423779,0.413575,0.415872,0.418235,0.407937,0.410741,0.413627,0.576452,0.580017,0.583532,0.572916,0.576601,0.580265,0.570105,0.57391,0.57766,0.239363,0.232704,0.226355,0.234525,0.228026,0.221839,0.23081,0.224406,0.21834,0.338595,0.325038,0.323268,0.336305,0.322863,0.321948,0.334546,0.321198,0.320943,0.365148,0.361232,0.357168,0.352521,0.348436,0.344187,0.344511,0.339675,0.334626,0.390279,0.390779,0.391285,0.384871,0.385806,0.38678,0.380471,0.381773,0.383094,0.070998
0.55024,0.549297,0.548371,0.551081,0.550133,0.549173,0.551748,0.550798,0.54983,0.3691,0.364165,0.358983,0.357006,0.351965,0.346666,0.346723,0.34157,0.336145,0.470566,0.461211,0.453154,0.462444,0.454831,0.446973,0.456962,0.449524,0.441832,0.620436,0.625306,0.63011,0.621642,0.626524,0.631355,0.6226,0.627506,0.632357,0.242098,0.235515,0.229222,0.237422,0.231009,0.224887,0.233842,0.227517,0.221525,0.342275,0.328674,0.326782,0.340011,0.326509,0.32547,0.338248,0.324856,0.324475,0.391329,0.385872,0.380208,0.382515,0.377108,0.371485,0.37754,0.371615,0.36543,0.451812,0.446584,0.441243,0.446463,0.441543,0.436504,0.442106,0.437424,0.432619,0.098436
0.671689,0.668639,0.66555,0.672946,0.669893,0.666784,0.673964,0.670901,0.667782,0.441322,0.439842,0.438281,0.420205,0.418016,0.415716,0.402256,0.399406,0.396424,0.352875,0.359068,0.367312,0.354453,0.363048,0.371906,0.357259,0.366345,0.375746,0.443609,0.440028,0.436484,0.442834,0.439255,0.435711,0.442226,0.438639,0.435104,0.267824,0.263659,0.25969,0.26206,0.258062,0.254257,0.257614,0.253712,0.250045,0.32256,0.309589,0.308645,0.321322,0.308427,0.308299,0.320373,0.30754,0.308037,0.47743,0.479039,0.480709,0.46349,0.464922,0.466395,0.45396,0.454719,0.455495,0.322973,0.331699,0.340622,0.325044,0.33425,0.343679,0.326733,0.336332,0.346184,0.119559
0.592632,0.592695,0.592752,0.590557,0.590605,0.590649,0.588858,0.58891,0.588937,0.074906,0.076339,0.077825,0.069335,0.070682,0.072097,0.064612,0.065863,0.067198,0.147965,0.152035,0.158671,0.14223,0.148957,0.155891,0.139451,0.146395,0.153588,0.414901,0.41665,0.418367,0.41771,0.419451,0.421178,0.419944,0.421701,0.423415,0.039399,0.042918,0.046294,0.036281,0.039927,0.043403,0.033918,0.037611,0.041179,0.162779,0.15572,0.163109,0.161891,0.154896,0.163213,0.161191,0.154257,0.163308,0.07612,0.077866,0.079696,0.070918,0.072629,0.074391,0.070115,0.070938,0.07178,0.171422,0.176976,0.18264,0.170187,0.175961,0.18186,0.169189,0.175122,0.181212,0.486243
0.665822,0.665306,0.664796,0.667534,0.667033,0.666503,0.668937,0.668427,0.667887,0.52982,0.526747,0.523535,0.510574,0.507219,0.503676,0.494204,0.490556,0.486712,0.487283,0.482751,0.47957,0.476594,0.4738,0.470911,0.468938,0.466378,0.463732,0.804702,0.810742,0.816719,0.804139,0.810281,0.816376,0.803704,0.809943,0.816094,0.310839,0.30396,0.297418,0.305137,0.298469,0.292101,0.300748,0.294198,0.287989,0.36815,0.354269,0.351707,0.36548,0.351736,0.35003,0.363431,0.349801,0.348726,0.561347,0.558205,0.554943,0.548524,0.54535,0.542048,0.539587,0.535976,0.53219,0.4961,0.493529,0.490903,0.490469,0.488265,0.485992,0.485905,0.483971,0.481986,0.335514
0.654746,0.657383,0.660059,0.653745,0.656466,0.659193,0.652956,0.655723,0.658496,0.088277,0.088472,0.088679,0.08122,0.081253,0.081288,0.075229,0.075112,0.075005,0.270465,0.276835,0.285499,0.26369,0.272427,0.281449,0.259785,0.268769,0.278068,0.7824,0.780428,0.778477,0.78214,0.780131,0.778143,0.78195,0.7799,0.777863,0.108267,0.108939,0.109582,0.104364,0.105176,0.105963,0.101375,0.102275,0.103161,0.26668,0.258233,0.262535,0.26485,0.256479,0.261669,0.263426,0.255153,0.261002,0.083614,0.083567,0.08352,0.07724,0.077064,0.076864,0.075443,0.074316,0.073123,0.275184,0.282613,0.290194,0.272375,0.280068,0.287946,0.270106,0.278004,0.286095,0.211756
0.57713,0.574146,0.571123,0.57963,0.576637,0.57361,0.581648,0.57868,0.575656,0.850188,0.846288,0.842215,0.834758,0.830092,0.825186,0.821644,0.816275,0.810606,0.496931,0.50291,0.510518,0.497858,0.505959,0.514305,0.499782,0.508475,0.517465,0.663657,0.661607,0.659576,0.665719,0.663587,0.661491,0.667366,0.665183,0.663031,0.682882,0.677998,0.673332,0.677355,0.672558,0.667978,0.673086,0.668342,0.663821,0.397256,0.390985,0.395157,0.396596,0.390452,0.395376,0.39608,0.390038,0.395563,0.856291,0.852827,0.849215,0.844016,0.840135,0.836097,0.834417,0.830046,0.825449,0.495408,0.502654,0.51007,0.498564,0.506404,0.514433,0.501129,0.509462,0.517998,0.527713
