0.704239,0.706959,0.709737,0.70323,0.705988,0.708769,0.702408,0.705179,0.707976,0.159537,0.153696,0.147561,0.158992,0.152997,0.146713,0.158528,0.152414,0.146001,0.356997,0.360822,0.36662,0.349056,0.355056,0.361221,0.343989,0.350251,0.356749,0.683273,0.678588,0.673956,0.685301,0.680488,0.675745,0.686928,0.682013,0.677163,0.186057,0.17914,0.17256,0.18351,0.176681,0.17018,0.181561,0.174773,0.168344,0.328971,0.317041,0.31698,0.32705,0.315204,0.315969,0.325561,0.313804,0.315208,0.12794,0.121819,0.115481,0.125845,0.119553,0.112991,0.127422,0.120204,0.112636,0.362899,0.367547,0.37229,0.359081,0.364046,0.369115,0.355998,0.3612,0.366539,0.296302
0.68497,0.685321,0.685688,0.686232,0.686615,0.686996,0.687276,0.687666,0.688054,0.429498,0.424461,0.419172,0.410651,0.405121,0.399309,0.394632,0.388647,0.382343,0.399606,0.397508,0.39708,0.388909,0.388769,0.38862,0.381444,0.381519,0.3816,0.82888,0.835479,0.842009,0.827913,0.834688,0.841393,0.827152,0.834067,0.840885,0.247207,0.240944,0.234989,0.242005,0.235912,0.230128,0.237994,0.232022,0.226353,0.334832,0.321172,0.31935,0.33247,0.318913,0.317941,0.330639,0.317179,0.316875,0.435911,0.432781,0.429531,0.421903,0.418691,0.415349,0.412475,0.408648,0.404637,0.384459,0.38544,0.386438,0.378005,0.379294,0.380614,0.372774,0.374304,0.375873,0.030599
0.714204,0.716173,0.718175,0.712752,0.714776,0.716815,0.711594,0.713648,0.715737,0.07358,0.070652,0.067551,0.064801,0.061554,0.058141,0.057335,0.053797,0.050085,0.261137,0.269868,0.280983,0.254458,0.265644,0.277175,0.250647,0.262141,0.27402,0.714635,0.716894,0.719105,0.716408,0.718675,0.720942,0.717824,0.720123,0.722383,0.091517,0.09304,0.094493,0.087312,0.089009,0.090641,0.084097,0.085899,0.087661,0.243302,0.236719,0.243172,0.24142,0.234913,0.242275,0.239951,0.233536,0.241598,0.091171,0.091851,0.09254,0.084565,0.085225,0.085895,0.082563,0.082355,0.082138,0.266308,0.27656,0.287025,0.263666,0.274239,0.285067,0.261533,0.272371,0.283478,0.497849
0.554527,0.554322,0.554125,0.55644,0.556218,0.555992,0.557988,0.557769,0.557522,0.54728,0.541401,0.535215,0.530992,0.524612,0.517905,0.517141,0.510293,0.503093,0.590028,0.582706,0.576394,0.58061,0.57502,0.569246,0.573772,0.568631,0.563312,0.768364,0.772893,0.777363,0.769106,0.773654,0.778143,0.769697,0.774259,0.778754,0.346083,0.336496,0.327337,0.341101,0.331642,0.322611,0.337267,0.327875,0.318956,0.421683,0.40536,0.399574,0.419087,0.402913,0.397912,0.417087,0.401027,0.396648,0.569957,0.565741,0.561382,0.557271,0.552934,0.548406,0.548419,0.54355,0.53845,0.581787,0.575964,0.570019,0.575716,0.570456,0.565053,0.570799,0.565953,0.560979,0.529202
0.121571,0.119342,0.117091,0.1232,0.120963,0.118698,0.124521,0.122299,0.12002,0.496969,0.501608,0.506477,0.485443,0.48976,0.494298,0.475632,0.479661,0.483906,0.328173,0.334875,0.343712,0.325735,0.334893,0.344316,0.325277,0.334887,0.344831,0.430399,0.434579,0.438713,0.433868,0.438053,0.442194,0.436628,0.440818,0.44495,0.287182,0.28713,0.287102,0.282624,0.282748,0.282875,0.279112,0.279352,0.279616,0.341109,0.331846,0.334118,0.33959,0.330459,0.333579,0.338422,0.329409,0.333191,0.531626,0.537561,0.543705,0.525111,0.531038,0.537204,0.5215,0.526972,0.532684,0.344564,0.355086,0.365828,0.346563,0.357627,0.368942,0.348194,0.359691,0.37149,0.042712
0.612787,0.611594,0.610416,0.613453,0.612297,0.611107,0.614009,0.612854,0.611662,0.350456,0.34922,0.347898,0.337981,0.336448,0.334854,0.327374,0.325583,0.323685,0.26503,0.27038,0.278025,0.262871,0.270747,0.278866,0.262794,0.271036,0.279584,0.621151,0.618656,0.61617,0.61982,0.617285,0.61479,0.618759,0.616208,0.61368,0.238949,0.233319,0.227952,0.234261,0.228781,0.22358,0.230655,0.22528,0.220179,0.295353,0.283316,0.28372,0.29349,0.281546,0.282832,0.292058,0.280208,0.282149,0.359568,0.359982,0.360412,0.350306,0.350711,0.351117,0.345082,0.344868,0.344611,0.242644,0.248751,0.25498,0.241763,0.248158,0.254707,0.241055,0.247673,0.254482,0.30246
0.537115,0.535232,0.533356,0.537933,0.536043,0.534114,0.538592,0.536683,0.534744,0.407476,0.40168,0.395596,0.389763,0.383132,0.376179,0.374688,0.367331,0.359584,0.40527,0.416859,0.430498,0.402564,0.415904,0.429654,0.4017,0.415101,0.428963,0.322164,0.321554,0.320926,0.322472,0.321743,0.321029,0.322729,0.321913,0.321102,0.246955,0.241401,0.236105,0.241883,0.236495,0.23135,0.237994,0.232678,0.227666,0.346204,0.335234,0.335795,0.344331,0.33343,0.334784,0.342867,0.332046,0.334032,0.42856,0.425926,0.423209,0.416454,0.413513,0.410455,0.408613,0.404887,0.400963,0.441815,0.455523,0.469523,0.442562,0.45648,0.470734,0.443166,0.45725,0.471722,0.016964
0.589542,0.588089,0.58663,0.59172,0.590239,0.588739,0.593504,0.591994,0.590462,0.688425,0.68474,0.680856,0.671767,0.667701,0.66341,0.65761,0.653169,0.648502,0.565006,0.566443,0.569188,0.557614,0.560605,0.56368,0.552503,0.555756,0.559103,0.424709,0.424832,0.424929,0.426739,0.426786,0.426839,0.42834,0.428362,0.428361,0.457551,0.452163,0.447029,0.451804,0.446589,0.441618,0.447358,0.442255,0.437419,0.444161,0.434211,0.434092,0.441692,0.43185,0.432458,0.439787,0.430038,0.431206,0.704753,0.701236,0.697585,0.69285,0.689222,0.685431,0.68415,0.680115,0.675886,0.578977,0.582374,0.585846,0.575747,0.579533,0.583411,0.573134,0.57722,0.581398,0.653452
0.61704,0.618504,0.620012,0.616956,0.618487,0.620013,0.616903,0.618448,0.62002,0.226534,0.222748,0.218768,0.220749,0.216858,0.212768,0.21583,0.211846,0.207657,0.284404,0.289716,0.297251,0.276835,0.284409,0.29223,0.272213,0.280011,0.288066,0.839021,0.839902,0.840769,0.837806,0.838668,0.839532,0.836824,0.837699,0.838535,0.198147,0.192456,0.187013,0.193801,0.18827,0.18299,0.190467,0.185013,0.179854,0.300298,0.289165,0.290362,0.298199,0.287166,0.289218,0.296566,0.28564,0.288373,0.205048,0.200594,0.195955,0.198574,0.194028,0.189283,0.196233,0.190892,0.1853,0.278133,0.284413,0.290821,0.274172,0.280658,0.287301,0.270951,0.2776,0.284424,0.085857
0.770606,0.771106,0.771607,0.771499,0.772006,0.772526,0.772225,0.772742,0.773259,0.438149,0.429195,0.419784,0.421322,0.411793,0.40176,0.407002,0.396962,0.386369,0.552914,0.553531,0.555468,0.546851,0.549236,0.551687,0.542882,0.545672,0.548573,0.558728,0.559893,0.561036,0.559898,0.561026,0.562134,0.560853,0.561933,0.563007,0.275686,0.269439,0.263466,0.270928,0.264851,0.259063,0.267278,0.261294,0.255628,0.388614,0.37727,0.376761,0.386482,0.375261,0.375575,0.384833,0.373742,0.37466,0.47405,0.46814,0.461989,0.462892,0.456827,0.450518,0.455671,0.448994,0.441989,0.568612,0.5712,0.573846,0.566516,0.569632,0.572824,0.564823,0.568365,0.572001,0.730309
